condition_id,experiment,metadata_source_id,key,value
P01_L010,base,P01_L010_BASE_META009,terminationINDEX:,9
P01_L010,base,P01_L010_BASE_META009,stepDWUP:,0.005
P01_L010,base,P01_L010_BASE_META009,logUNIT_UP:,0.3
P01_L010,base,P01_L010_BASE_META009,logUNIT_DW:,0.25245
P01_L010,base,P01_L010_BASE_META009,condRule:,2
P01_L010,base,P01_L010_BASE_META009,preReversalStepDW:,0.3
P01_L010,base,P01_L010_BASE_META009,Reversal_or_Trial:,1
P01_L010,base,P01_L010_BASE_META009,limit_Trial_Run:,100
P01_L010,base,P01_L010_BASE_META009,max_monitor_cdm2:,400
P01_L010,base,P01_L010_BASE_META009,width:,665.8272745893497
P01_L010,base,P01_L010_BASE_META009,fs:,100
P01_L010,base,P01_L010_BASE_META009,ph:,0.0
P01_L010,base,P01_L010_BASE_META009,speed:,0.0
P01_L010,base,P01_L010_BASE_META009,contr:,0.0
P01_L010,base,P01_L010_BASE_META009,theta:,0.0
P01_L010,base,P01_L010_BASE_META009,bg:,0.189
P01_L010,base,P01_L010_BASE_META009,box:,False
P01_L010,base,P01_L010_BASE_META009,Lbg:,25
P01_L010,base,P01_L010_BASE_META009,Lmin:,0.0
P01_L010,base,P01_L010_BASE_META009,Lmax:,25
P01_L010,base,P01_L010_BASE_META009,gamma:,0.0
P01_L010,base,P01_L010_BASE_META009,BRTRR:,1.2
P01_L010,base,P01_L010_BASE_META009,flanker_width:,5.0
P01_L010,base,P01_L010_BASE_META009,flanker_displacement:,3.0
P01_L010,base,P01_L010_BASE_META009,probe_displacement_dx:,0.48
P01_L010,base,P01_L010_BASE_META010,distance_To_Monitor:,1.0
P01_L010,base,P01_L010_BASE_META010,win_widthy:,0.2303
P01_L010,base,P01_L010_BASE_META010,win_widthx:,0.33638
P01_L010,base,P01_L010_BASE_META010,bkg_intensity:,0.189
P01_L010,base,P01_L010_BASE_META010,max_intensity:,1.0
P01_L010,base,P01_L010_BASE_META010,time_Stimulus:,250
P01_L010,base,P01_L010_BASE_META010,reversalN:,0.0
P01_L010,base,P01_L010_BASE_META010,rateDW:,0.5
P01_L010,base,P01_L010_BASE_META010,correctTick:,0
P01_L010,base,P01_L010_BASE_META010,count_Reversals:,0
P01_L010,base,P01_L010_BASE_META010,probe_LR:,0
P01_L010,base,P01_L010_BASE_META010,human_LR:,0
P01_L010,base,P01_L010_BASE_META010,posY:,0
P01_L010,base,P01_L010_BASE_META010,rateUP:,0.5
P01_L010,base,P01_L010_BASE_META010,probe_pos:,0.0
P01_L010,base,P01_L010_BASE_META010,text:,-1
P01_L010,base,P01_L010_BASE_META010,reversePOINT:,1
P01_L010,base,P01_L010_BASE_META010,trialPOINT:,6
P01_L010,base,P01_L010_BASE_META010,nDW:,4
P01_L010,base,P01_L010_BASE_META010,nUP:,1
P01_L010,base,P01_L010_BASE_META010,start_weber_Contrast:,0.35
P01_L010,base,P01_L010_BASE_META010,number_trials:,100
P01_L010,base,P01_L010_BASE_META010,terminationINDEX:,9
P01_L010,base,P01_L010_BASE_META010,stepDWUP:,0.005
P01_L010,base,P01_L010_BASE_META010,logUNIT_UP:,0.3
P01_L010,base,P01_L010_BASE_META010,logUNIT_DW:,0.25245
P01_L010,base,P01_L010_BASE_META010,condRule:,2
P01_L010,base,P01_L010_BASE_META010,preReversalStepDW:,0.3
P01_L010,base,P01_L010_BASE_META010,Reversal_or_Trial:,1
P01_L010,base,P01_L010_BASE_META010,limit_Trial_Run:,100
P01_L010,base,P01_L010_BASE_META010,max_monitor_cdm2:,400
P01_L010,base,P01_L010_BASE_META010,width:,665.8272745893497
P01_L010,base,P01_L010_BASE_META010,fs:,100
P01_L010,base,P01_L010_BASE_META010,ph:,0.0
P01_L010,base,P01_L010_BASE_META010,speed:,0.0
P01_L010,base,P01_L010_BASE_META010,contr:,0.0
P01_L010,base,P01_L010_BASE_META010,theta:,0.0
P01_L010,base,P01_L010_BASE_META010,bg:,0.189
P01_L010,base,P01_L010_BASE_META010,box:,False
P01_L010,base,P01_L010_BASE_META010,Lbg:,25
P01_L010,base,P01_L010_BASE_META010,Lmin:,0.0
P01_L010,base,P01_L010_BASE_META010,Lmax:,25
P01_L010,base,P01_L010_BASE_META010,gamma:,0.0
P01_L010,base,P01_L010_BASE_META010,BRTRR:,1.2
P01_L010,base,P01_L010_BASE_META010,flanker_width:,5.0
P01_L010,base,P01_L010_BASE_META010,flanker_displacement:,3.0
P01_L010,base,P01_L010_BASE_META010,probe_displacement_dx:,0.48
P01_L010,base,P01_L010_BASE_META011,distance_To_Monitor:,1.0
P01_L010,base,P01_L010_BASE_META011,win_widthy:,0.2303
P01_L010,base,P01_L010_BASE_META011,win_widthx:,0.33638
P01_L010,base,P01_L010_BASE_META011,bkg_intensity:,0.189
P01_L010,base,P01_L010_BASE_META011,max_intensity:,1.0
P01_L010,base,P01_L010_BASE_META011,time_Stimulus:,250
P01_L010,base,P01_L010_BASE_META011,reversalN:,0.0
P01_L010,base,P01_L010_BASE_META011,rateDW:,0.5
P01_L010,base,P01_L010_BASE_META011,correctTick:,0
P01_L010,base,P01_L010_BASE_META011,count_Reversals:,0
P01_L010,base,P01_L010_BASE_META011,probe_LR:,0
P01_L010,base,P01_L010_BASE_META011,human_LR:,0
P01_L010,base,P01_L010_BASE_META011,posY:,0
P01_L010,base,P01_L010_BASE_META011,rateUP:,0.5
P01_L010,base,P01_L010_BASE_META011,probe_pos:,0.0
P01_L010,base,P01_L010_BASE_META011,text:,-1
P01_L010,base,P01_L010_BASE_META011,reversePOINT:,1
P01_L010,base,P01_L010_BASE_META011,trialPOINT:,6
P01_L010,base,P01_L010_BASE_META011,nDW:,4
P01_L010,base,P01_L010_BASE_META011,nUP:,1
P01_L010,base,P01_L010_BASE_META011,start_weber_Contrast:,0.35
P01_L010,base,P01_L010_BASE_META011,number_trials:,100
P01_L010,base,P01_L010_BASE_META011,terminationINDEX:,9
P01_L010,base,P01_L010_BASE_META011,stepDWUP:,0.005
P01_L010,base,P01_L010_BASE_META011,logUNIT_UP:,0.3
P01_L010,base,P01_L010_BASE_META011,logUNIT_DW:,0.25245
P01_L010,base,P01_L010_BASE_META011,condRule:,2
P01_L010,base,P01_L010_BASE_META011,preReversalStepDW:,0.3
P01_L010,base,P01_L010_BASE_META011,Reversal_or_Trial:,1
P01_L010,base,P01_L010_BASE_META011,limit_Trial_Run:,100
P01_L010,base,P01_L010_BASE_META011,max_monitor_cdm2:,400
P01_L010,base,P01_L010_BASE_META011,width:,665.8272745893497
P01_L010,base,P01_L010_BASE_META011,fs:,100
P01_L010,base,P01_L010_BASE_META011,ph:,0.0
P01_L010,base,P01_L010_BASE_META011,speed:,0.0
P01_L010,base,P01_L010_BASE_META011,contr:,0.0
P01_L010,base,P01_L010_BASE_META011,theta:,0.0
P01_L010,base,P01_L010_BASE_META011,bg:,0.189
P01_L010,base,P01_L010_BASE_META011,box:,False
P01_L010,base,P01_L010_BASE_META011,Lbg:,25
P01_L010,base,P01_L010_BASE_META011,Lmin:,0.0
P01_L010,base,P01_L010_BASE_META011,Lmax:,25
P01_L010,base,P01_L010_BASE_META011,gamma:,0.0
P01_L010,base,P01_L010_BASE_META011,BRTRR:,1.2
P01_L010,base,P01_L010_BASE_META011,flanker_width:,5.0
P01_L010,base,P01_L010_BASE_META011,flanker_displacement:,3.0
P01_L010,base,P01_L010_BASE_META011,probe_displacement_dx:,0.48
P01_L010,base,P01_L010_BASE_META012,frequency,40	0	0
P01_L010,base,P01_L010_BASE_META012,position,42.62470878268519	1	4
P01_L010,base,P01_L010_BASE_META013,0.0,0.0
P01_L010,base,P01_L010_BASE_META013,35.770640631748,1.0
P01_L010,base,P01_L010_BASE_META013,49.46556279255869,2.0
P01_L010,base,P01_L010_BASE_META013,-53.27787851809205,3.0
P01_L010,base,P01_L010_BASE_META013,42.62470878268519,4.0
P01_L010,flanker,P01_L010_FLANKER_META000,distance_To_Monitor:,1.0
P01_L010,flanker,P01_L010_FLANKER_META000,win_widthy:,0.2303
P01_L010,flanker,P01_L010_FLANKER_META000,win_widthx:,0.33638
P01_L010,flanker,P01_L010_FLANKER_META000,bkg_intensity:,0.189
P01_L010,flanker,P01_L010_FLANKER_META000,max_intensity:,1.0
P01_L010,flanker,P01_L010_FLANKER_META000,time_Stimulus:,250
P01_L010,flanker,P01_L010_FLANKER_META000,reversalN:,0.0
P01_L010,flanker,P01_L010_FLANKER_META000,rateDW:,0.5
P01_L010,flanker,P01_L010_FLANKER_META000,correctTick:,0
P01_L010,flanker,P01_L010_FLANKER_META000,count_Reversals:,0
P01_L010,flanker,P01_L010_FLANKER_META000,probe_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META000,human_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META000,posY:,0
P01_L010,flanker,P01_L010_FLANKER_META000,rateUP:,0.5
P01_L010,flanker,P01_L010_FLANKER_META000,probe_pos:,0.0
P01_L010,flanker,P01_L010_FLANKER_META000,text:,-1
P01_L010,flanker,P01_L010_FLANKER_META000,reversePOINT:,1
P01_L010,flanker,P01_L010_FLANKER_META000,trialPOINT:,6
P01_L010,flanker,P01_L010_FLANKER_META000,nDW:,4
P01_L010,flanker,P01_L010_FLANKER_META000,nUP:,1
P01_L010,flanker,P01_L010_FLANKER_META000,start_weber_Contrast:,0.35
P01_L010,flanker,P01_L010_FLANKER_META000,number_trials:,100
P01_L010,flanker,P01_L010_FLANKER_META000,terminationINDEX:,9
P01_L010,flanker,P01_L010_FLANKER_META000,stepDWUP:,0.005
P01_L010,flanker,P01_L010_FLANKER_META000,logUNIT_UP:,0.3
P01_L010,flanker,P01_L010_FLANKER_META000,logUNIT_DW:,0.25245
P01_L010,flanker,P01_L010_FLANKER_META000,condRule:,2
P01_L010,flanker,P01_L010_FLANKER_META000,preReversalStepDW:,0.3
P01_L010,flanker,P01_L010_FLANKER_META000,Reversal_or_Trial:,1
P01_L010,flanker,P01_L010_FLANKER_META000,limit_Trial_Run:,100
P01_L010,flanker,P01_L010_FLANKER_META000,max_monitor_cdm2:,400
P01_L010,flanker,P01_L010_FLANKER_META000,width:,665.8272745893497
P01_L010,flanker,P01_L010_FLANKER_META000,fs:,100
P01_L010,flanker,P01_L010_FLANKER_META000,ph:,0.0
P01_L010,flanker,P01_L010_FLANKER_META000,speed:,0.0
P01_L010,flanker,P01_L010_FLANKER_META000,contr:,0.162
P01_L010,flanker,P01_L010_FLANKER_META000,theta:,0.0
P01_L010,flanker,P01_L010_FLANKER_META000,bg:,0.189
P01_L010,flanker,P01_L010_FLANKER_META000,box:,False
P01_L010,flanker,P01_L010_FLANKER_META000,Lbg:,25
P01_L010,flanker,P01_L010_FLANKER_META000,Lmin:,0.0
P01_L010,flanker,P01_L010_FLANKER_META000,Lmax:,25
P01_L010,flanker,P01_L010_FLANKER_META000,gamma:,0.0
P01_L010,flanker,P01_L010_FLANKER_META000,BRTRR:,1.2
P01_L010,flanker,P01_L010_FLANKER_META000,flanker_width:,5.0
P01_L010,flanker,P01_L010_FLANKER_META000,flanker_displacement:,3.0
P01_L010,flanker,P01_L010_FLANKER_META000,probe_displacement_dx:,0.48
P01_L010,flanker,P01_L010_FLANKER_META001,distance_To_Monitor:,1.0
P01_L010,flanker,P01_L010_FLANKER_META001,win_widthy:,0.2303
P01_L010,flanker,P01_L010_FLANKER_META001,win_widthx:,0.33638
P01_L010,flanker,P01_L010_FLANKER_META001,bkg_intensity:,0.189
P01_L010,flanker,P01_L010_FLANKER_META001,max_intensity:,1.0
P01_L010,flanker,P01_L010_FLANKER_META001,time_Stimulus:,250
P01_L010,flanker,P01_L010_FLANKER_META001,reversalN:,0.0
P01_L010,flanker,P01_L010_FLANKER_META001,rateDW:,0.5
P01_L010,flanker,P01_L010_FLANKER_META001,correctTick:,0
P01_L010,flanker,P01_L010_FLANKER_META001,count_Reversals:,0
P01_L010,flanker,P01_L010_FLANKER_META001,probe_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META001,human_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META001,posY:,0
P01_L010,flanker,P01_L010_FLANKER_META001,rateUP:,0.5
P01_L010,flanker,P01_L010_FLANKER_META001,probe_pos:,0.0
P01_L010,flanker,P01_L010_FLANKER_META001,text:,-1
P01_L010,flanker,P01_L010_FLANKER_META001,reversePOINT:,1
P01_L010,flanker,P01_L010_FLANKER_META001,trialPOINT:,6
P01_L010,flanker,P01_L010_FLANKER_META001,nDW:,4
P01_L010,flanker,P01_L010_FLANKER_META001,nUP:,1
P01_L010,flanker,P01_L010_FLANKER_META001,start_weber_Contrast:,0.35
P01_L010,flanker,P01_L010_FLANKER_META001,number_trials:,100
P01_L010,flanker,P01_L010_FLANKER_META001,terminationINDEX:,9
P01_L010,flanker,P01_L010_FLANKER_META001,stepDWUP:,0.005
P01_L010,flanker,P01_L010_FLANKER_META001,logUNIT_UP:,0.3
P01_L010,flanker,P01_L010_FLANKER_META001,logUNIT_DW:,0.25245
P01_L010,flanker,P01_L010_FLANKER_META001,condRule:,2
P01_L010,flanker,P01_L010_FLANKER_META001,preReversalStepDW:,0.3
P01_L010,flanker,P01_L010_FLANKER_META001,Reversal_or_Trial:,1
P01_L010,flanker,P01_L010_FLANKER_META001,limit_Trial_Run:,100
P01_L010,flanker,P01_L010_FLANKER_META001,max_monitor_cdm2:,400
P01_L010,flanker,P01_L010_FLANKER_META001,width:,665.8272745893497
P01_L010,flanker,P01_L010_FLANKER_META001,fs:,100
P01_L010,flanker,P01_L010_FLANKER_META001,ph:,0.0
P01_L010,flanker,P01_L010_FLANKER_META001,speed:,0.0
P01_L010,flanker,P01_L010_FLANKER_META001,contr:,0.162
P01_L010,flanker,P01_L010_FLANKER_META001,theta:,0.0
P01_L010,flanker,P01_L010_FLANKER_META001,bg:,0.189
P01_L010,flanker,P01_L010_FLANKER_META001,box:,False
P01_L010,flanker,P01_L010_FLANKER_META001,Lbg:,25
P01_L010,flanker,P01_L010_FLANKER_META001,Lmin:,0.0
P01_L010,flanker,P01_L010_FLANKER_META001,Lmax:,25
P01_L010,flanker,P01_L010_FLANKER_META001,gamma:,0.0
P01_L010,flanker,P01_L010_FLANKER_META001,BRTRR:,1.2
P01_L010,flanker,P01_L010_FLANKER_META001,flanker_width:,5.0
P01_L010,flanker,P01_L010_FLANKER_META001,flanker_displacement:,3.0
P01_L010,flanker,P01_L010_FLANKER_META001,probe_displacement_dx:,0.48
P01_L010,flanker,P01_L010_FLANKER_META002,distance_To_Monitor:,1.0
P01_L010,flanker,P01_L010_FLANKER_META002,win_widthy:,0.2303
P01_L010,flanker,P01_L010_FLANKER_META002,win_widthx:,0.33638
P01_L010,flanker,P01_L010_FLANKER_META002,bkg_intensity:,0.189
P01_L010,flanker,P01_L010_FLANKER_META002,max_intensity:,1.0
P01_L010,flanker,P01_L010_FLANKER_META002,time_Stimulus:,250
P01_L010,flanker,P01_L010_FLANKER_META002,reversalN:,0.0
P01_L010,flanker,P01_L010_FLANKER_META002,rateDW:,0.5
P01_L010,flanker,P01_L010_FLANKER_META002,correctTick:,0
P01_L010,flanker,P01_L010_FLANKER_META002,count_Reversals:,0
P01_L010,flanker,P01_L010_FLANKER_META002,probe_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META002,human_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META002,posY:,0
P01_L010,flanker,P01_L010_FLANKER_META002,rateUP:,0.5
P01_L010,flanker,P01_L010_FLANKER_META002,probe_pos:,0.0
P01_L010,flanker,P01_L010_FLANKER_META002,text:,-1
P01_L010,flanker,P01_L010_FLANKER_META002,reversePOINT:,1
P01_L010,flanker,P01_L010_FLANKER_META002,trialPOINT:,6
P01_L010,flanker,P01_L010_FLANKER_META002,nDW:,4
P01_L010,flanker,P01_L010_FLANKER_META002,nUP:,1
P01_L010,flanker,P01_L010_FLANKER_META002,start_weber_Contrast:,0.35
P01_L010,flanker,P01_L010_FLANKER_META002,number_trials:,100
P01_L010,flanker,P01_L010_FLANKER_META002,terminationINDEX:,9
P01_L010,flanker,P01_L010_FLANKER_META002,stepDWUP:,0.005
P01_L010,flanker,P01_L010_FLANKER_META002,logUNIT_UP:,0.3
P01_L010,flanker,P01_L010_FLANKER_META002,logUNIT_DW:,0.25245
P01_L010,flanker,P01_L010_FLANKER_META002,condRule:,2
P01_L010,flanker,P01_L010_FLANKER_META002,preReversalStepDW:,0.3
P01_L010,flanker,P01_L010_FLANKER_META002,Reversal_or_Trial:,1
P01_L010,flanker,P01_L010_FLANKER_META002,limit_Trial_Run:,100
P01_L010,flanker,P01_L010_FLANKER_META002,max_monitor_cdm2:,400
P01_L010,flanker,P01_L010_FLANKER_META002,width:,665.8272745893497
P01_L010,flanker,P01_L010_FLANKER_META002,fs:,100
P01_L010,flanker,P01_L010_FLANKER_META002,ph:,0.0
P01_L010,flanker,P01_L010_FLANKER_META002,speed:,0.0
P01_L010,flanker,P01_L010_FLANKER_META002,contr:,0.162
P01_L010,flanker,P01_L010_FLANKER_META002,theta:,0.0
P01_L010,flanker,P01_L010_FLANKER_META002,bg:,0.189
P01_L010,flanker,P01_L010_FLANKER_META002,box:,False
P01_L010,flanker,P01_L010_FLANKER_META002,Lbg:,25
P01_L010,flanker,P01_L010_FLANKER_META002,Lmin:,0.0
P01_L010,flanker,P01_L010_FLANKER_META002,Lmax:,25
P01_L010,flanker,P01_L010_FLANKER_META002,gamma:,0.0
P01_L010,flanker,P01_L010_FLANKER_META002,BRTRR:,1.2
P01_L010,flanker,P01_L010_FLANKER_META002,flanker_width:,5.0
P01_L010,flanker,P01_L010_FLANKER_META002,flanker_displacement:,3.0
P01_L010,flanker,P01_L010_FLANKER_META002,probe_displacement_dx:,0.48
P01_L010,flanker,P01_L010_FLANKER_META003,distance_To_Monitor:,1.0
P01_L010,flanker,P01_L010_FLANKER_META003,win_widthy:,0.2303
P01_L010,flanker,P01_L010_FLANKER_META003,win_widthx:,0.33638
P01_L010,flanker,P01_L010_FLANKER_META003,bkg_intensity:,0.189
P01_L010,flanker,P01_L010_FLANKER_META003,max_intensity:,1.0
P01_L010,flanker,P01_L010_FLANKER_META003,time_Stimulus:,250
P01_L010,flanker,P01_L010_FLANKER_META003,reversalN:,0.0
P01_L010,flanker,P01_L010_FLANKER_META003,rateDW:,0.5
P01_L010,flanker,P01_L010_FLANKER_META003,correctTick:,0
P01_L010,flanker,P01_L010_FLANKER_META003,count_Reversals:,0
P01_L010,flanker,P01_L010_FLANKER_META003,probe_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META003,human_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META003,posY:,0
P01_L010,flanker,P01_L010_FLANKER_META003,rateUP:,0.5
P01_L010,flanker,P01_L010_FLANKER_META003,probe_pos:,0.0
P01_L010,flanker,P01_L010_FLANKER_META003,text:,-1
P01_L010,flanker,P01_L010_FLANKER_META003,reversePOINT:,1
P01_L010,flanker,P01_L010_FLANKER_META003,trialPOINT:,4
P01_L010,flanker,P01_L010_FLANKER_META003,nDW:,4
P01_L010,flanker,P01_L010_FLANKER_META003,nUP:,1
P01_L010,flanker,P01_L010_FLANKER_META003,start_weber_Contrast:,0.15
P01_L010,flanker,P01_L010_FLANKER_META003,number_trials:,100
P01_L010,flanker,P01_L010_FLANKER_META003,terminationINDEX:,9
P01_L010,flanker,P01_L010_FLANKER_META003,stepDWUP:,0.005
P01_L010,flanker,P01_L010_FLANKER_META003,logUNIT_UP:,0.3
P01_L010,flanker,P01_L010_FLANKER_META003,logUNIT_DW:,0.25245
P01_L010,flanker,P01_L010_FLANKER_META003,condRule:,2
P01_L010,flanker,P01_L010_FLANKER_META003,preReversalStepDW:,0.36
P01_L010,flanker,P01_L010_FLANKER_META003,Reversal_or_Trial:,1
P01_L010,flanker,P01_L010_FLANKER_META003,limit_Trial_Run:,100
P01_L010,flanker,P01_L010_FLANKER_META003,max_monitor_cdm2:,400
P01_L010,flanker,P01_L010_FLANKER_META003,width:,665.8272745893497
P01_L010,flanker,P01_L010_FLANKER_META003,fs:,100
P01_L010,flanker,P01_L010_FLANKER_META003,ph:,0.0
P01_L010,flanker,P01_L010_FLANKER_META003,speed:,0.0
P01_L010,flanker,P01_L010_FLANKER_META003,contr:,0.162
P01_L010,flanker,P01_L010_FLANKER_META003,theta:,0.0
P01_L010,flanker,P01_L010_FLANKER_META003,bg:,0.189
P01_L010,flanker,P01_L010_FLANKER_META003,box:,False
P01_L010,flanker,P01_L010_FLANKER_META003,Lbg:,25
P01_L010,flanker,P01_L010_FLANKER_META003,Lmin:,0.0
P01_L010,flanker,P01_L010_FLANKER_META003,Lmax:,25
P01_L010,flanker,P01_L010_FLANKER_META003,gamma:,0.0
P01_L010,flanker,P01_L010_FLANKER_META003,BRTRR:,1.2
P01_L010,flanker,P01_L010_FLANKER_META003,flanker_width:,5.0
P01_L010,flanker,P01_L010_FLANKER_META003,flanker_displacement:,3.0
P01_L010,flanker,P01_L010_FLANKER_META003,probe_displacement_dx:,0.48
P01_L010,flanker,P01_L010_FLANKER_META003,probe_displacement_dy:,0.2
P01_L010,flanker,P01_L010_FLANKER_META004,distance_To_Monitor:,1.0
P01_L010,flanker,P01_L010_FLANKER_META004,win_widthy:,0.2303
P01_L010,flanker,P01_L010_FLANKER_META004,win_widthx:,0.33638
P01_L010,flanker,P01_L010_FLANKER_META004,bkg_intensity:,0.189
P01_L010,flanker,P01_L010_FLANKER_META004,max_intensity:,1.0
P01_L010,flanker,P01_L010_FLANKER_META004,time_Stimulus:,250
P01_L010,flanker,P01_L010_FLANKER_META004,reversalN:,0.0
P01_L010,flanker,P01_L010_FLANKER_META004,rateDW:,0.5
P01_L010,flanker,P01_L010_FLANKER_META004,correctTick:,0
P01_L010,flanker,P01_L010_FLANKER_META004,count_Reversals:,0
P01_L010,flanker,P01_L010_FLANKER_META004,probe_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META004,human_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META004,posY:,0
P01_L010,flanker,P01_L010_FLANKER_META004,rateUP:,0.5
P01_L010,flanker,P01_L010_FLANKER_META004,probe_pos:,0.0
P01_L010,flanker,P01_L010_FLANKER_META004,text:,-1
P01_L010,flanker,P01_L010_FLANKER_META004,reversePOINT:,1
P01_L010,flanker,P01_L010_FLANKER_META004,trialPOINT:,4
P01_L010,flanker,P01_L010_FLANKER_META004,nDW:,4
P01_L010,flanker,P01_L010_FLANKER_META004,nUP:,1
P01_L010,flanker,P01_L010_FLANKER_META004,start_weber_Contrast:,0.15
P01_L010,flanker,P01_L010_FLANKER_META004,number_trials:,100
P01_L010,flanker,P01_L010_FLANKER_META004,terminationINDEX:,9
P01_L010,flanker,P01_L010_FLANKER_META004,stepDWUP:,0.005
P01_L010,flanker,P01_L010_FLANKER_META004,logUNIT_UP:,0.3
P01_L010,flanker,P01_L010_FLANKER_META004,logUNIT_DW:,0.25245
P01_L010,flanker,P01_L010_FLANKER_META004,condRule:,2
P01_L010,flanker,P01_L010_FLANKER_META004,preReversalStepDW:,0.36
P01_L010,flanker,P01_L010_FLANKER_META004,Reversal_or_Trial:,1
P01_L010,flanker,P01_L010_FLANKER_META004,limit_Trial_Run:,100
P01_L010,flanker,P01_L010_FLANKER_META004,max_monitor_cdm2:,400
P01_L010,flanker,P01_L010_FLANKER_META004,width:,665.8272745893497
P01_L010,flanker,P01_L010_FLANKER_META004,fs:,100
P01_L010,flanker,P01_L010_FLANKER_META004,ph:,0.0
P01_L010,flanker,P01_L010_FLANKER_META004,speed:,0.0
P01_L010,flanker,P01_L010_FLANKER_META004,contr:,0.162
P01_L010,flanker,P01_L010_FLANKER_META004,theta:,0.0
P01_L010,flanker,P01_L010_FLANKER_META004,bg:,0.189
P01_L010,flanker,P01_L010_FLANKER_META004,box:,False
P01_L010,flanker,P01_L010_FLANKER_META004,Lbg:,25
P01_L010,flanker,P01_L010_FLANKER_META004,Lmin:,0.0
P01_L010,flanker,P01_L010_FLANKER_META004,Lmax:,25
P01_L010,flanker,P01_L010_FLANKER_META004,gamma:,0.0
P01_L010,flanker,P01_L010_FLANKER_META004,BRTRR:,1.2
P01_L010,flanker,P01_L010_FLANKER_META004,flanker_width:,5.0
P01_L010,flanker,P01_L010_FLANKER_META004,flanker_displacement:,3.0
P01_L010,flanker,P01_L010_FLANKER_META004,probe_displacement_dx:,0.48
P01_L010,flanker,P01_L010_FLANKER_META004,probe_displacement_dy:,0.2
P01_L010,flanker,P01_L010_FLANKER_META005,distance_To_Monitor:,1.0
P01_L010,flanker,P01_L010_FLANKER_META005,win_widthy:,0.2303
P01_L010,flanker,P01_L010_FLANKER_META005,win_widthx:,0.33638
P01_L010,flanker,P01_L010_FLANKER_META005,bkg_intensity:,0.189
P01_L010,flanker,P01_L010_FLANKER_META005,max_intensity:,1.0
P01_L010,flanker,P01_L010_FLANKER_META005,time_Stimulus:,250
P01_L010,flanker,P01_L010_FLANKER_META005,reversalN:,0.0
P01_L010,flanker,P01_L010_FLANKER_META005,rateDW:,0.5
P01_L010,flanker,P01_L010_FLANKER_META005,correctTick:,0
P01_L010,flanker,P01_L010_FLANKER_META005,count_Reversals:,0
P01_L010,flanker,P01_L010_FLANKER_META005,probe_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META005,human_LR:,0
P01_L010,flanker,P01_L010_FLANKER_META005,posY:,0
P01_L010,flanker,P01_L010_FLANKER_META005,rateUP:,0.5
P01_L010,flanker,P01_L010_FLANKER_META005,probe_pos:,0.0
P01_L010,flanker,P01_L010_FLANKER_META005,text:,-1
P01_L010,flanker,P01_L010_FLANKER_META005,reversePOINT:,1
P01_L010,flanker,P01_L010_FLANKER_META005,trialPOINT:,6
P01_L010,flanker,P01_L010_FLANKER_META005,nDW:,4
P01_L010,flanker,P01_L010_FLANKER_META005,nUP:,1
P01_L010,flanker,P01_L010_FLANKER_META005,start_weber_Contrast:,0.35
P01_L010,flanker,P01_L010_FLANKER_META005,number_trials:,100
P01_L010,flanker,P01_L010_FLANKER_META005,terminationINDEX:,9
P01_L010,flanker,P01_L010_FLANKER_META005,stepDWUP:,0.005
P01_L010,flanker,P01_L010_FLANKER_META005,logUNIT_UP:,0.3
P01_L010,flanker,P01_L010_FLANKER_META005,logUNIT_DW:,0.25245
P01_L010,flanker,P01_L010_FLANKER_META005,condRule:,2
P01_L010,flanker,P01_L010_FLANKER_META005,preReversalStepDW:,0.3
P01_L010,flanker,P01_L010_FLANKER_META005,Reversal_or_Trial:,1
P01_L010,flanker,P01_L010_FLANKER_META005,limit_Trial_Run:,100
