condition_id,experiment,staircase_id,source_id,source_staircase_id,probe_position_deg,trials_recorded,trials_used,distinct_signed_positions,detected_reversals,final_five_geometric_threshold
P04_L100,base,P04_L100_BASE_T011_A04,P04_L100_BASE_T011,4.0,0.1662,39,39,1,10,0.09090582932003076
P04_L100,base,P04_L100_BASE_T011_A05,P04_L100_BASE_T011,5.0,-0.0229,58,58,1,10,0.07003257472870218
P04_L100,base,P04_L100_BASE_T012_A01,P04_L100_BASE_T012,1.0,-0.212,55,55,1,10,0.09756634337335106
P04_L100,base,P04_L100_BASE_T012_A02,P04_L100_BASE_T012,2.0,-0.0229,65,65,1,10,0.09107925491128559
P04_L100,base,P04_L100_BASE_T012_A03,P04_L100_BASE_T012,3.0,-0.4011,53,53,1,10,0.11217292403700578
P04_L100,base,P04_L100_BASE_T012_A04,P04_L100_BASE_T012,4.0,0.1662,42,42,1,10,0.11918997958216355
P04_L100,base,P04_L100_BASE_T012_A05,P04_L100_BASE_T012,5.0,0.3552,39,39,1,10,0.09090591445346737
P04_L100,base,P04_L100_BASE_T013_A01,P04_L100_BASE_T013,1.0,0.4011,53,53,1,11,0.07131547740509345
P04_L100,base,P04_L100_BASE_T013_A02,P04_L100_BASE_T013,2.0,0.0229,41,41,1,10,0.03002038171220136
P04_L100,base,P04_L100_BASE_T013_A03,P04_L100_BASE_T013,3.0,0.212,39,39,1,10,0.09090582932003076
P04_L100,base,P04_L100_BASE_T013_A04,P04_L100_BASE_T013,4.0,-0.1662,41,41,1,10,0.04525342630842334
P04_L100,base,P04_L100_BASE_T013_A05,P04_L100_BASE_T013,5.0,-0.3552,50,50,1,12,0.05885344923806393
P04_L100,base,P04_L100_BASE_T014_A01,P04_L100_BASE_T014,1.0,-0.1662,45,45,1,10,0.044887312406876656
P04_L100,base,P04_L100_BASE_T014_A02,P04_L100_BASE_T014,2.0,-0.3552,61,61,1,11,0.041902900625122336
P04_L100,base,P04_L100_BASE_T014_A03,P04_L100_BASE_T014,3.0,0.0229,66,66,1,11,0.016333176227190712
P04_L100,base,P04_L100_BASE_T014_A04,P04_L100_BASE_T014,4.0,0.4011,43,43,1,10,0.05933351443980976
P04_L100,base,P04_L100_BASE_T014_A05,P04_L100_BASE_T014,5.0,0.212,34,34,1,10,0.09090582932003076
P04_L100,base,P04_L100_BASE_T015_A01,P04_L100_BASE_T015,1.0,-0.3552,61,61,1,11,0.030878492370921592
P04_L100,base,P04_L100_BASE_T015_A02,P04_L100_BASE_T015,2.0,0.0229,52,52,1,10,0.042589266520501025
P04_L100,base,P04_L100_BASE_T015_A03,P04_L100_BASE_T015,3.0,-0.1662,40,40,1,10,0.04525342630842334
P04_L100,base,P04_L100_BASE_T015_A04,P04_L100_BASE_T015,4.0,0.212,58,58,1,10,0.1182256686034135
P04_L100,base,P04_L100_BASE_T015_A05,P04_L100_BASE_T015,5.0,0.4011,48,48,1,10,0.1036697743290317
P04_L100,flanker,P04_L100_FLANKER_T000_A01,P04_L100_FLANKER_T000,1.0,0.212,52,52,1,11,0.07131547740509345
P04_L100,flanker,P04_L100_FLANKER_T000_A02,P04_L100_FLANKER_T000,2.0,0.0229,51,51,1,10,0.040408797206032424
P04_L100,flanker,P04_L100_FLANKER_T000_A03,P04_L100_FLANKER_T000,3.0,-0.3552,57,57,1,11,0.055388513149780105
P04_L100,flanker,P04_L100_FLANKER_T000_A04,P04_L100_FLANKER_T000,4.0,0.4011,44,44,1,10,0.07842888811897843
P04_L100,flanker,P04_L100_FLANKER_T000_A05,P04_L100_FLANKER_T000,5.0,-0.1662,42,42,1,10,0.0520283136453255
P04_L100,flanker,P04_L100_FLANKER_T001_A01,P04_L100_FLANKER_T001,1.0,-0.1146,66,66,1,10,0.03943589533644509
P04_L100,flanker,P04_L100_FLANKER_T001_A02,P04_L100_FLANKER_T001,2.0,0.4526,47,47,1,10,0.06877264818717442
P04_L100,flanker,P04_L100_FLANKER_T001_A03,P04_L100_FLANKER_T001,3.0,0.0745,69,69,1,10,0.0419028690197867
P04_L100,flanker,P04_L100_FLANKER_T001_A04,P04_L100_FLANKER_T001,4.0,-0.3037,46,46,1,11,0.04730947565678351
P04_L100,flanker,P04_L100_FLANKER_T001_A05,P04_L100_FLANKER_T001,5.0,0.2636,49,49,1,10,0.051607343797021754
P04_L100,flanker,P04_L100_FLANKER_T002_A01,P04_L100_FLANKER_T002,1.0,-0.1146,42,42,1,10,0.04525342630842334
P04_L100,flanker,P04_L100_FLANKER_T002_A02,P04_L100_FLANKER_T002,2.0,-0.3037,73,73,1,10,0.04730947444735108
P04_L100,flanker,P04_L100_FLANKER_T002_A03,P04_L100_FLANKER_T002,3.0,0.4526,40,40,1,10,0.04525345941874622
P04_L100,flanker,P04_L100_FLANKER_T002_A04,P04_L100_FLANKER_T002,4.0,0.2636,47,47,1,11,0.052981489683196464
P04_L100,flanker,P04_L100_FLANKER_T002_A05,P04_L100_FLANKER_T002,5.0,0.0745,51,51,1,10,0.03423545898441663
P04_L100,flanker,P04_L100_FLANKER_T003_A01,P04_L100_FLANKER_T003,1.0,0.0745,46,46,1,11,0.017962211039536827
P04_L100,flanker,P04_L100_FLANKER_T003_A02,P04_L100_FLANKER_T003,2.0,-0.3037,38,38,1,10,0.0520283136453255
P04_L100,flanker,P04_L100_FLANKER_T003_A03,P04_L100_FLANKER_T003,3.0,0.2636,42,42,1,10,0.030570282706382984
P04_L100,flanker,P04_L100_FLANKER_T003_A04,P04_L100_FLANKER_T003,4.0,-0.1146,68,68,1,11,0.030628803874812205
P04_L100,flanker,P04_L100_FLANKER_T003_A05,P04_L100_FLANKER_T003,5.0,0.4526,62,62,1,10,0.04336939044153661
P04_L100,flanker,P04_L100_FLANKER_T004_A01,P04_L100_FLANKER_T004,1.0,0.2636,49,49,1,10,0.034235402112891694
P04_L100,flanker,P04_L100_FLANKER_T004_A02,P04_L100_FLANKER_T004,2.0,0.0745,48,48,1,10,0.025899981645348607
P04_L100,flanker,P04_L100_FLANKER_T004_A03,P04_L100_FLANKER_T004,3.0,-0.1146,34,34,1,10,0.039681877909640055
P04_L100,flanker,P04_L100_FLANKER_T004_A04,P04_L100_FLANKER_T004,4.0,-0.3037,46,46,1,10,0.04258921297510751
P04_L100,flanker,P04_L100_FLANKER_T004_A05,P04_L100_FLANKER_T004,5.0,0.4526,61,61,1,10,0.07716523787283595
P04_L100,flanker,P04_L100_FLANKER_T005_A01,P04_L100_FLANKER_T005,1.0,0.4985,49,49,1,10,0.04645836146164087
P04_L100,flanker,P04_L100_FLANKER_T005_A02,P04_L100_FLANKER_T005,2.0,0.1203,52,52,1,10,0.07003257199336123
P04_L100,flanker,P04_L100_FLANKER_T005_A03,P04_L100_FLANKER_T005,3.0,-0.2578,57,57,1,11,0.06042046239593202
P04_L100,flanker,P04_L100_FLANKER_T005_A04,P04_L100_FLANKER_T005,4.0,0.3094,41,41,1,10,0.035433675422982966
P04_L100,flanker,P04_L100_FLANKER_T005_A05,P04_L100_FLANKER_T005,5.0,-0.0688,47,47,1,10,0.08117377586790923
P04_L100,flanker,P04_L100_FLANKER_T006_A01,P04_L100_FLANKER_T006,1.0,0.1203,65,65,1,11,0.07016624490872843
P04_L100,flanker,P04_L100_FLANKER_T006_A02,P04_L100_FLANKER_T006,2.0,-0.2578,57,57,1,11,0.06590942814635396
P04_L100,flanker,P04_L100_FLANKER_T006_A03,P04_L100_FLANKER_T006,3.0,0.3094,61,61,1,10,0.04224461578944833
P04_L100,flanker,P04_L100_FLANKER_T006_A04,P04_L100_FLANKER_T006,4.0,0.4985,37,37,1,10,0.039681877909640055
P04_L100,flanker,P04_L100_FLANKER_T006_A05,P04_L100_FLANKER_T006,5.0,-0.0688,57,57,1,10,0.057327127222062145
P04_L100,flanker,P04_L100_FLANKER_T007_A01,P04_L100_FLANKER_T007,1.0,-0.2578,66,66,1,10,0.06946597479944766
P04_L100,flanker,P04_L100_FLANKER_T007_A02,P04_L100_FLANKER_T007,2.0,0.3094,47,47,1,10,0.059333441422541704
P04_L100,flanker,P04_L100_FLANKER_T007_A03,P04_L100_FLANKER_T007,3.0,0.4985,56,56,1,10,0.046082451726345425
P04_L100,flanker,P04_L100_FLANKER_T007_A04,P04_L100_FLANKER_T007,4.0,0.1203,47,47,1,10,0.1223635350847409
P04_L100,flanker,P04_L100_FLANKER_T007_A05,P04_L100_FLANKER_T007,5.0,-0.0688,50,50,1,10,0.07639480208179217
P04_L100,flanker,P04_L100_FLANKER_T008_A01,P04_L100_FLANKER_T008,1.0,-0.2578,47,47,1,10,0.1009810202609752
P04_L100,flanker,P04_L100_FLANKER_T008_A02,P04_L100_FLANKER_T008,2.0,0.1203,41,41,1,10,0.09090591445346737
P04_L100,flanker,P04_L100_FLANKER_T008_A03,P04_L100_FLANKER_T008,3.0,0.3094,51,51,1,10,0.059333441422541704
P04_L100,flanker,P04_L100_FLANKER_T008_A04,P04_L100_FLANKER_T008,4.0,0.4985,59,59,1,10,0.050775619003950584
P04_L100,flanker,P04_L100_FLANKER_T008_A05,P04_L100_FLANKER_T008,5.0,-0.0688,64,64,1,10,0.07986562903131689
P04_L100,flanker,P04_L100_FLANKER_T009_A01,P04_L100_FLANKER_T009,1.0,-0.4011,46,46,1,10,0.05933351443980976
P04_L100,flanker,P04_L100_FLANKER_T009_A02,P04_L100_FLANKER_T009,2.0,-0.212,50,50,1,10,0.05584034971950806
P04_L100,flanker,P04_L100_FLANKER_T009_A03,P04_L100_FLANKER_T009,3.0,-0.0229,64,64,1,10,0.051189879188862586
P04_L100,flanker,P04_L100_FLANKER_T009_A04,P04_L100_FLANKER_T009,4.0,0.3552,49,49,1,10,0.1182256686034135
P04_L100,flanker,P04_L100_FLANKER_T009_A05,P04_L100_FLANKER_T009,5.0,0.1662,52,52,1,10,0.11217285623159677
P04_L100,flanker,P04_L100_FLANKER_T010_A01,P04_L100_FLANKER_T010,1.0,-0.0229,61,61,1,10,0.07189712801015541
P04_L100,flanker,P04_L100_FLANKER_T010_A02,P04_L100_FLANKER_T010,2.0,0.1662,38,38,1,10,0.09090582932003076
P04_L100,flanker,P04_L100_FLANKER_T010_A03,P04_L100_FLANKER_T010,3.0,-0.4011,64,64,1,10,0.11126520955493935
P04_L100,flanker,P04_L100_FLANKER_T010_A04,P04_L100_FLANKER_T010,4.0,-0.212,50,50,1,10,0.06590951771592404
P04_L100,flanker,P04_L100_FLANKER_T010_A05,P04_L100_FLANKER_T010,5.0,0.3552,62,62,1,11,0.08132870927332277
P04_L100,flanker,P04_L100_FLANKER_T011_A01,P04_L100_FLANKER_T011,1.0,-0.4011,42,42,1,10,0.09090582932003076
P04_L100,flanker,P04_L100_FLANKER_T011_A02,P04_L100_FLANKER_T011,2.0,0.1662,52,52,1,10,0.09257123575788712
P04_L100,flanker,P04_L100_FLANKER_T011_A03,P04_L100_FLANKER_T011,3.0,-0.0229,56,56,1,10,0.08712123494322348
P04_L100,flanker,P04_L100_FLANKER_T011_A04,P04_L100_FLANKER_T011,4.0,0.3552,47,47,1,10,0.1182256686034135
P04_L100,flanker,P04_L100_FLANKER_T011_A05,P04_L100_FLANKER_T011,5.0,-0.212,44,44,1,10,0.06877264818717442
P04_L100,flanker,P04_L100_FLANKER_T012_A01,P04_L100_FLANKER_T012,1.0,-0.0229,60,60,1,10,0.10556890770886998
P04_L100,flanker,P04_L100_FLANKER_T012_A02,P04_L100_FLANKER_T012,2.0,0.1662,71,71,1,11,0.059446741917217216
P04_L100,flanker,P04_L100_FLANKER_T012_A03,P04_L100_FLANKER_T012,3.0,-0.4011,41,41,1,10,0.10366974121870853
P04_L100,flanker,P04_L100_FLANKER_T012_A04,P04_L100_FLANKER_T012,4.0,0.3552,58,58,1,11,0.10837972255561872
P04_L100,flanker,P04_L100_FLANKER_T012_A05,P04_L100_FLANKER_T012,5.0,-0.212,45,45,1,10,0.11919009690335654
P04_L100,flanker,P04_L100_FLANKER_T013_A01,P04_L100_FLANKER_T013,1.0,0.0229,53,53,1,10,0.03904231590089301
P04_L100,flanker,P04_L100_FLANKER_T013_A02,P04_L100_FLANKER_T013,2.0,-0.1662,44,44,1,10,0.051607343797021754
P04_L100,flanker,P04_L100_FLANKER_T013_A03,P04_L100_FLANKER_T013,3.0,0.4011,47,47,1,10,0.10366962466360144
P04_L100,flanker,P04_L100_FLANKER_T013_A04,P04_L100_FLANKER_T013,4.0,0.212,60,60,1,10,0.10556890770886998
P04_L100,flanker,P04_L100_FLANKER_T013_A05,P04_L100_FLANKER_T013,5.0,-0.3552,41,41,1,10,0.09090582932003076
P04_L100,flanker,P04_L100_FLANKER_T014_A01,P04_L100_FLANKER_T014,1.0,-0.1662,43,43,1,10,0.0425892060977438
P04_L100,flanker,P04_L100_FLANKER_T014_A02,P04_L100_FLANKER_T014,2.0,-0.3552,38,38,1,10,0.09090582932003076
P04_L100,flanker,P04_L100_FLANKER_T014_A03,P04_L100_FLANKER_T014,3.0,0.4011,50,50,1,10,0.11822573802799824
P04_L100,flanker,P04_L100_FLANKER_T014_A04,P04_L100_FLANKER_T014,4.0,0.0229,55,55,1,11,0.04148471482921105
P04_L100,flanker,P04_L100_FLANKER_T014_A05,P04_L100_FLANKER_T014,5.0,0.212,40,40,1,10,0.061410092267154506
P04_L100,flanker,P04_L100_FLANKER_T015_A01,P04_L100_FLANKER_T015,1.0,0.212,53,53,1,10,0.11822573802799824
P04_L100,flanker,P04_L100_FLANKER_T015_A02,P04_L100_FLANKER_T015,2.0,0.4011,44,44,1,10,0.1575491364806032
P04_L100,flanker,P04_L100_FLANKER_T015_A03,P04_L100_FLANKER_T015,3.0,-0.3552,44,44,1,10,0.06877264818717442
P04_L100,flanker,P04_L100_FLANKER_T015_A04,P04_L100_FLANKER_T015,4.0,-0.1662,43,43,1,10,0.0520283136453255
P04_L100,flanker,P04_L100_FLANKER_T015_A05,P04_L100_FLANKER_T015,5.0,0.0229,43,43,1,10,0.04525342630842334
P04_L200,base,P04_L200_BASE_T000_A01,P04_L200_BASE_T000,1.0,0.212,49,49,1,11,0.15222152954589016
P04_L200,base,P04_L200_BASE_T000_A02,P04_L200_BASE_T000,2.0,-0.3552,46,46,1,11,0.06253510815952984
P04_L200,base,P04_L200_BASE_T000_A03,P04_L200_BASE_T000,3.0,0.0229,50,50,1,10,0.048569068297344545
P04_L200,base,P04_L200_BASE_T000_A04,P04_L200_BASE_T000,4.0,0.4011,54,54,1,10,0.13592522085914652
P04_L200,base,P04_L200_BASE_T000_A05,P04_L200_BASE_T000,5.0,-0.1662,57,57,1,10,0.0694659349202762
P04_L200,base,P04_L200_BASE_T001_A01,P04_L200_BASE_T001,1.0,0.0745,57,57,1,11,0.060420504009900906
P04_L200,base,P04_L200_BASE_T001_A02,P04_L200_BASE_T001,2.0,-0.1146,46,46,1,10,0.10366973293066446
P04_L200,base,P04_L200_BASE_T001_A03,P04_L200_BASE_T001,3.0,0.2636,48,48,1,10,0.05885344549225408
P04_L200,base,P04_L200_BASE_T001_A04,P04_L200_BASE_T001,4.0,0.4526,51,51,1,10,0.08266082820979216
P04_L200,base,P04_L200_BASE_T001_A05,P04_L200_BASE_T001,5.0,-0.3037,61,61,1,10,0.10750258863338971
P04_L200,base,P04_L200_BASE_T002_A01,P04_L200_BASE_T002,1.0,0.0745,68,68,1,10,0.07455556658367082
P04_L200,base,P04_L200_BASE_T002_A02,P04_L200_BASE_T002,2.0,-0.1146,46,46,1,10,0.07842885855691561
P04_L200,base,P04_L200_BASE_T002_A03,P04_L200_BASE_T002,3.0,-0.3037,42,42,1,10,0.0614101132544492
P04_L200,base,P04_L200_BASE_T002_A04,P04_L200_BASE_T002,4.0,0.2636,59,59,1,11,0.0813287420461844
P04_L200,base,P04_L200_BASE_T002_A05,P04_L200_BASE_T002,5.0,0.4526,64,64,1,10,0.12039138376086046
P04_L200,base,P04_L200_BASE_T003_A01,P04_L200_BASE_T003,1.0,-0.1146,59,59,1,11,0.06042044334154441
P04_L200,base,P04_L200_BASE_T003_A02,P04_L200_BASE_T003,2.0,0.2636,38,38,1,10,0.09090587286144251
P04_L200,base,P04_L200_BASE_T003_A03,P04_L200_BASE_T003,3.0,0.0745,53,53,1,10,0.02569044681219722
P04_L200,base,P04_L200_BASE_T003_A04,P04_L200_BASE_T003,4.0,-0.3037,39,39,1,10,0.05933348190025503
P04_L200,base,P04_L200_BASE_T003_A05,P04_L200_BASE_T003,5.0,0.4526,56,56,1,10,0.09756630305847
P04_L200,base,P04_L200_BASE_T004_A01,P04_L200_BASE_T004,1.0,-0.3037,39,39,1,10,0.10366973293066446
P04_L200,base,P04_L200_BASE_T004_A02,P04_L200_BASE_T004,2.0,0.2636,46,46,1,10,0.07842885855691561
P04_L200,base,P04_L200_BASE_T004_A03,P04_L200_BASE_T004,3.0,0.0745,49,49,1,11,0.047309544287443384
P04_L200,base,P04_L200_BASE_T004_A04,P04_L200_BASE_T004,4.0,-0.1146,41,41,1,10,0.10366973293066446
P04_L200,base,P04_L200_BASE_T004_A05,P04_L200_BASE_T004,5.0,0.4526,72,72,1,10,0.07073859421048301
P04_L200,base,P04_L200_BASE_T005_A01,P04_L200_BASE_T005,1.0,-0.0688,50,50,1,10,0.1182257993753569
P04_L200,base,P04_L200_BASE_T005_A02,P04_L200_BASE_T005,2.0,0.4985,43,43,1,10,0.11919009965726289
P04_L200,base,P04_L200_BASE_T005_A03,P04_L200_BASE_T005,3.0,0.1203,49,49,1,10,0.16043533408810606
P04_L200,base,P04_L200_BASE_T005_A04,P04_L200_BASE_T005,4.0,-0.2578,50,50,1,10,0.1604353426217307
P04_L200,base,P04_L200_BASE_T005_A05,P04_L200_BASE_T005,5.0,0.3094,55,55,1,11,0.060420504009900906
P04_L200,base,P04_L200_BASE_T006_A01,P04_L200_BASE_T006,1.0,-0.0688,55,55,1,10,0.16909239172317275
P04_L200,base,P04_L200_BASE_T006_A02,P04_L200_BASE_T006,2.0,0.4985,77,77,1,11,0.062147573392458605
P04_L200,base,P04_L200_BASE_T006_A03,P04_L200_BASE_T006,3.0,-0.2578,36,36,1,10,0.208253375881209
P04_L200,base,P04_L200_BASE_T006_A04,P04_L200_BASE_T006,4.0,0.1203,43,43,1,10,0.15754914579117504
P04_L200,base,P04_L200_BASE_T006_A05,P04_L200_BASE_T006,5.0,0.3094,58,58,1,10,0.067116915400911
P04_L200,base,P04_L200_BASE_T007_A01,P04_L200_BASE_T007,1.0,0.1203,48,48,1,10,0.13592522085914652
P04_L200,base,P04_L200_BASE_T007_A02,P04_L200_BASE_T007,2.0,0.4985,51,51,1,11,0.087121211348213
P04_L200,base,P04_L200_BASE_T007_A03,P04_L200_BASE_T007,3.0,-0.0688,59,59,1,10,0.15375596961262186
P04_L200,base,P04_L200_BASE_T007_A04,P04_L200_BASE_T007,4.0,-0.2578,50,50,1,11,0.10837973636929193
P04_L200,base,P04_L200_BASE_T007_A05,P04_L200_BASE_T007,5.0,0.3094,48,48,1,10,0.07003260176914956
P04_L200,base,P04_L200_BASE_T008_A01,P04_L200_BASE_T008,1.0,0.3094,57,57,1,10,0.07381154546010286
P04_L200,base,P04_L200_BASE_T008_A02,P04_L200_BASE_T008,2.0,-0.0688,54,54,1,11,0.14325971659622133
P04_L200,base,P04_L200_BASE_T008_A03,P04_L200_BASE_T008,3.0,0.1203,46,46,1,10,0.23749359896316077
P04_L200,base,P04_L200_BASE_T008_A04,P04_L200_BASE_T008,4.0,0.4985,52,52,1,10,0.10556897340036488
P04_L200,base,P04_L200_BASE_T008_A05,P04_L200_BASE_T008,5.0,-0.2578,33,33,1,10,0.208253375881209
P04_L200,base,P04_L200_BASE_T009_A01,P04_L200_BASE_T009,1.0,0.3552,46,46,1,11,0.2177147764406193
P04_L200,base,P04_L200_BASE_T009_A02,P04_L200_BASE_T009,2.0,0.1662,43,43,1,10,0.13592522811910585
P04_L200,base,P04_L200_BASE_T009_A03,P04_L200_BASE_T009,3.0,-0.4011,34,34,1,10,0.208253375881209
P04_L200,base,P04_L200_BASE_T009_A04,P04_L200_BASE_T009,4.0,-0.0229,57,57,1,11,0.12137373217216803
P04_L200,base,P04_L200_BASE_T009_A05,P04_L200_BASE_T009,5.0,-0.212,52,52,1,10,0.1256217115707237
P04_L200,base,P04_L200_BASE_T010_A01,P04_L200_BASE_T010,1.0,-0.4011,58,58,1,10,0.18296165456571592
P04_L200,base,P04_L200_BASE_T010_A02,P04_L200_BASE_T010,2.0,-0.0229,42,42,1,10,0.20825364904741792
P04_L200,base,P04_L200_BASE_T010_A03,P04_L200_BASE_T010,3.0,0.3552,65,65,1,11,0.1225971351555827
P04_L200,base,P04_L200_BASE_T010_A04,P04_L200_BASE_T010,4.0,0.1662,44,44,1,10,0.13954435131667767
P04_L200,base,P04_L200_BASE_T010_A05,P04_L200_BASE_T010,5.0,-0.212,56,56,1,10,0.16909239172317275
P04_L200,base,P04_L200_BASE_T011_A01,P04_L200_BASE_T011,1.0,-0.4011,58,58,1,10,0.30886742221743285
P04_L200,base,P04_L200_BASE_T011_A02,P04_L200_BASE_T011,2.0,0.1662,62,62,1,10,0.15375596961262186
P04_L200,base,P04_L200_BASE_T011_A03,P04_L200_BASE_T011,3.0,-0.0229,50,50,1,11,0.21035269895999598
P04_L200,base,P04_L200_BASE_T011_A04,P04_L200_BASE_T011,4.0,-0.212,40,40,1,10,0.23749359896316077
P04_L200,base,P04_L200_BASE_T011_A05,P04_L200_BASE_T011,5.0,0.3552,49,49,1,10,0.20489723827403408
P04_L200,base,P04_L200_BASE_T012_A01,P04_L200_BASE_T012,1.0,0.3552,49,49,1,10,0.1591373438919094
P04_L200,base,P04_L200_BASE_T012_A02,P04_L200_BASE_T012,2.0,0.1662,46,46,1,10,0.07003253409991662
P04_L200,base,P04_L200_BASE_T012_A03,P04_L200_BASE_T012,3.0,-0.4011,60,60,1,10,0.3551075754064262
P04_L200,base,P04_L200_BASE_T012_A04,P04_L200_BASE_T012,4.0,-0.0229,48,48,1,10,0.19599305654720392
P04_L200,base,P04_L200_BASE_T012_A05,P04_L200_BASE_T012,5.0,-0.212,36,36,1,10,0.23749368780181032
P04_L200,base,P04_L200_BASE_T013_A01,P04_L200_BASE_T013,1.0,0.212,63,63,1,12,0.12586124824965614
P04_L200,base,P04_L200_BASE_T013_A02,P04_L200_BASE_T013,2.0,0.0229,59,59,1,10,0.07986579467166328
P04_L200,base,P04_L200_BASE_T013_A03,P04_L200_BASE_T013,3.0,-0.3552,46,46,1,10,0.15754936500869066
P04_L200,base,P04_L200_BASE_T013_A04,P04_L200_BASE_T013,4.0,0.4011,63,63,1,10,0.1578499848347126
P04_L200,base,P04_L200_BASE_T013_A05,P04_L200_BASE_T013,5.0,-0.1662,40,40,1,10,0.11822574190083344
P04_L200,base,P04_L200_BASE_T014_A01,P04_L200_BASE_T014,1.0,-0.3552,45,45,1,10,0.09257120154415077
P04_L200,base,P04_L200_BASE_T014_A02,P04_L200_BASE_T014,2.0,-0.1662,47,47,1,10,0.08555391997999959
P04_L200,base,P04_L200_BASE_T014_A03,P04_L200_BASE_T014,3.0,0.4011,42,42,1,10,0.20825364904741792
P04_L200,base,P04_L200_BASE_T014_A04,P04_L200_BASE_T014,4.0,0.0229,58,58,1,10,0.0910794471798021
P04_L200,base,P04_L200_BASE_T014_A05,P04_L200_BASE_T014,5.0,0.212,43,43,1,10,0.15754936500869066
P04_L200,base,P04_L200_BASE_T015_A01,P04_L200_BASE_T015,1.0,0.4011,53,53,1,10,0.22351160343513282
P04_L200,base,P04_L200_BASE_T015_A02,P04_L200_BASE_T015,2.0,0.212,42,42,1,10,0.1406824664813013
P04_L200,base,P04_L200_BASE_T015_A03,P04_L200_BASE_T015,3.0,-0.1662,45,45,1,10,0.11822574190083344
P04_L200,base,P04_L200_BASE_T015_A04,P04_L200_BASE_T015,4.0,-0.3552,42,42,1,10,0.14827371987857613
P04_L200,base,P04_L200_BASE_T015_A05,P04_L200_BASE_T015,5.0,0.0229,64,64,1,10,0.06368067778371658
P04_L200,flanker,P04_L200_FLANKER_T000_A01,P04_L200_FLANKER_T000,1.0,-0.3552,50,50,1,10,0.08486172210995657
P04_L200,flanker,P04_L200_FLANKER_T000_A02,P04_L200_FLANKER_T000,2.0,-0.1662,44,44,1,10,0.10366984787971138
P04_L200,flanker,P04_L200_FLANKER_T000_A03,P04_L200_FLANKER_T000,3.0,0.212,42,42,1,10,0.23749368780181032
P04_L200,flanker,P04_L200_FLANKER_T000_A04,P04_L200_FLANKER_T000,4.0,0.0229,47,47,1,10,0.059333540655285934
P04_L200,flanker,P04_L200_FLANKER_T000_A05,P04_L200_FLANKER_T000,5.0,0.4011,49,49,1,11,0.2177152707779646
P04_L200,flanker,P04_L200_FLANKER_T001_A01,P04_L200_FLANKER_T001,1.0,-0.3552,46,46,1,10,0.09756632396599103
P04_L200,flanker,P04_L200_FLANKER_T001_A02,P04_L200_FLANKER_T001,2.0,0.0229,45,45,1,10,0.061410219194919256
P04_L200,flanker,P04_L200_FLANKER_T001_A03,P04_L200_FLANKER_T001,3.0,-0.1662,39,39,1,10,0.09090598146805196
P04_L200,flanker,P04_L200_FLANKER_T001_A04,P04_L200_FLANKER_T001,4.0,0.4011,50,50,1,10,0.18445426302842216
P04_L200,flanker,P04_L200_FLANKER_T001_A05,P04_L200_FLANKER_T001,5.0,0.212,48,48,1,10,0.18595876538180656
P04_L200,flanker,P04_L200_FLANKER_T002_A01,P04_L200_FLANKER_T002,1.0,0.0745,43,43,1,10,0.051607381800846744
P04_L200,flanker,P04_L200_FLANKER_T002_A02,P04_L200_FLANKER_T002,2.0,0.2636,64,64,1,10,0.03975763292596718
P04_L200,flanker,P04_L200_FLANKER_T002_A03,P04_L200_FLANKER_T002,3.0,-0.3037,62,62,1,10,0.0700326727944403
P04_L200,flanker,P04_L200_FLANKER_T002_A04,P04_L200_FLANKER_T002,4.0,-0.1146,52,52,1,10,0.0925714058380931
P04_L200,flanker,P04_L200_FLANKER_T002_A05,P04_L200_FLANKER_T002,5.0,0.4526,38,38,1,10,0.08555393833523818
P04_L200,flanker,P04_L200_FLANKER_T003_A01,P04_L200_FLANKER_T003,1.0,0.0745,50,50,1,10,0.0855540171218822
P04_L200,flanker,P04_L200_FLANKER_T003_A02,P04_L200_FLANKER_T003,2.0,0.4526,46,46,1,10,0.11919017656219111
P04_L200,flanker,P04_L200_FLANKER_T003_A03,P04_L200_FLANKER_T003,3.0,-0.3037,61,61,1,10,0.06946608177273078
P04_L200,flanker,P04_L200_FLANKER_T003_A04,P04_L200_FLANKER_T003,4.0,0.2636,39,39,1,10,0.08117380002358779
P04_L200,flanker,P04_L200_FLANKER_T003_A05,P04_L200_FLANKER_T003,5.0,-0.1146,45,45,1,10,0.09756630305847
P04_L200,flanker,P04_L200_FLANKER_T004_A01,P04_L200_FLANKER_T004,1.0,0.0745,62,62,1,10,0.09107942716790533
P04_L200,flanker,P04_L200_FLANKER_T004_A02,P04_L200_FLANKER_T004,2.0,0.4526,67,67,1,10,0.12039175552279244
P04_L200,flanker,P04_L200_FLANKER_T004_A03,P04_L200_FLANKER_T004,3.0,-0.1146,51,51,1,10,0.09756640850834199
P04_L200,flanker,P04_L200_FLANKER_T004_A04,P04_L200_FLANKER_T004,4.0,0.2636,60,60,1,10,0.06711704078832409
P04_L200,flanker,P04_L200_FLANKER_T004_A05,P04_L200_FLANKER_T004,5.0,-0.3037,49,49,1,10,0.09257130213048183
P04_L200,flanker,P04_L200_FLANKER_T005_A01,P04_L200_FLANKER_T005,1.0,0.4526,47,47,1,10,0.08117389876504688
P04_L200,flanker,P04_L200_FLANKER_T005_A02,P04_L200_FLANKER_T005,2.0,0.0745,49,49,1,10,0.060913258585616255
